53907	99815
53907	142752
54000	54461
54000	57760
54000	63748
54000	96819
54000	99168
54000	131915
54000	745006
54000	1624719
54243	161197
54334	65576
54372	57760
54372	100216
54372	120046
54372	172128
54372	250722
54372	2299497
54461	55006
54461	56325
54461	83579
54461	88271
54461	98145
54461	126804
54461	247737
54461	768702
54472	81714
54472	243094
54499	59313
54499	68366
54499	112516
54499	173153
54626	144374
54692	104286
54971	64387
54971	90261
54982	58812
54982	72593
54982	88271
54982	96137
54982	124858
54982	135862
55006	73237
55226	57863
55226	63748
55226	102315
55226	751109
55226	4030033
55547	57325
55547	1124879
55572	160202
55661	64855
55740	108998
55740	109490
55740	147732
55864	111376
55864	135707
55864	151992
55890	58691
55890	98863
55890	102981
56016	59313
56016	62187
56084	59313
56084	122191
56241	133523
56243	58255
56243	64836
56243	88148
56325	56428
56325	58197
56325	63456
56325	95297
56325	125402
56325	152818
56325	155013
56455	56567
56530	92116
56567	97765
56655	97765
56872	63510
56872	80662
56872	98162
56872	166370
56887	59989
56887	129404
56887	137933
56887	168406
56927	84736
56927	120172
56927	139671
57325	102758
57325	107946
57325	182645
57389	95775
57457	137452
57544	57760
57544	68764
57544	80168
57544	94271
57544	100220
57544	752858
57545	64142
57545	90782
57545	112427
57545	164913
57545	263182
57545	777347
57760	58411
57760	184105
57760	757049
57863	103172
57863	104286
57863	137758
57863	152831
57863	158749
57939	96215
57986	59355
57986	59614
57986	111000
57986	133733
57986	142087
58075	119113
58197	62533
58197	172136
58197	172159
58237	74712
58255	96137
58255	103649
58255	109490
58255	110580
58255	128204
58255	173986
58269	178023
58394	83579
58394	96215
58394	133027
58394	165392
58411	183805
58433	120172
58433	127867
58462	70362
58691	255493
58691	1419831
58739	111260
58812	59989
59211	125596
59211	128204
59211	128675
59211	170329
59211	189315
59211	1493893
59225	284342
59225	886893
59313	110615
59313	1444320
59355	59614
59355	104865
59355	133733
59512	104865
59512	104868
59512	158302
59614	96030
59614	96215
59614	121086
59614	172777
59775	179923
59825	137554
59869	69126
59989	67590
60301	144579
60333	157519
60333	166370
60499	99168
60528	63456
60528	64301
60528	135707
60528	138010
60798	68764
60798	134981
60821	92383
61062	64301
61062	150488
61086	72894
61104	64048
61104	69381
61298	98999
61333	90840
61333	126531
61344	152305
61344	2917633
61493	72090
61493	114434
61499	97771
61519	109490
61687	162788
61772	106063
61772	213695
62176	98162
62176	166146
62176	2160530
62187	180796
62267	146028
62286	121546
63133	233319
63166	1353434
63456	64301
63456	111376
63525	96137
63542	72682
63542	109490
63562	66989
63562	72593
63562	73216
63562	94080
63562	125783
63562	162171
63748	66918
64043	69403
64043	99815
64048	80769
64048	150488
64301	80168
64387	67375
64409	65416
64409	118968
64792	173153
64792	186253
64836	86482
64836	154983
64855	65416
64855	85503
64855	85658
64855	172393
64971	135954
64971	171241
65023	95476
65576	83579
65576	95275
65576	105774
65576	130068
65787	763527
66023	124355
66023	160194
66023	240461
66159	75003
66159	182603
66159	185465
67192	165085
67375	186253
67590	104286
67590	126303
67590	127781
68366	88148
68366	227933
68764	69458
68764	86482
68764	134981
68764	755439
69067	87365
69067	111669
69067	155271
69101	159200
69101	171770
69126	91590
69126	102520
69213	95939
69213	106718
69213	109923
69381	69458
69381	81150
69381	157519
69381	175412
69386	73612
69386	80769
69386	135823
69403	73612
69403	79291
69403	80769
69403	92753
69458	81150
69458	81174
69458	99815
69458	122690
69510	75411
69510	82537
69510	95838
69510	150440
69510	191358
69510	254040
69510	265988
70212	112590
70212	753701
70305	90610
70305	136822
70632	113255
70676	70734
70734	70896
70734	80769
70734	109490
70734	122811
70844	75116
70844	108833
70844	131915
70896	72090
70896	162906
70896	264846
71115	174857
71224	80290
71224	116684
71373	102530
71373	132055
71373	154983
71373	159610
71373	172128
71382	132299
71840	120172
71840	127867
71840	128249
71840	248505
72008	124355
72090	131229
72090	152452
72180	73612
72267	98162
72391	81694
72391	145197
72391	146028
72398	110121
72398	171241
72398	183327
72398	220341
72593	99427
72593	125640
72593	156848
72593	169817
72593	264765
72682	72691
72682	131720
72682	163079
73376	235691
73453	97847
73453	1999635
73465	106995
73465	109409
73511	89554
73511	108922
73511	149498
73784	112547
74104	118149
74104	164913
74104	168406
74222	92231
74222	761153
74315	98999
74353	145246
74353	224013
74460	80168
74460	149148
74712	80168
74712	149498
74904	239127
75040	173047
75199	80168
75199	122847
75199	175766
75248	128675
75472	153450
75902	81053
75902	81130
76176	372584
76199	76201
76199	1876001
76201	76204
76201	1240027
76342	2175006
76374	1484919
76456	423181
76456	425989
76456	1172505
76456	1259739
77066	213792
77373	599934
77439	1193872
77666	509205
77898	176769
77898	783516
77898	1032197
78092	2811891
78138	149853
78304	455896
78304	1305771
78410	496457
78410	881888
78462	445031
78462	474505
78462	817245
78462	921859
78462	921868
78797	363436
78854	1392139
78876	417674
78931	78985
78931	135954
78931	179480
79153	86928
79153	123104
79228	98999
79291	127005
79355	186253
79479	214959
79547	313961
79547	498391
79547	513154
79547	726597
79547	781812
79880	93724
79880	510582
80124	159894
80168	98116
80168	179231
80290	116684
80535	132056
80769	98162
80769	165270
80984	81694
81150	81174
81174	102520
81214	115875
81214	609881
81214	697994
81694	516826
82249	150481
82307	89392
82437	90245
82518	116684
82627	83259
82627	267027
82627	481259
82640	1792133
82754	101351
82754	173438
82754	208379
82754	280061
82754	280191
82754	481664
82833	105751
82833	129539
82919	82927
82919	104852
82927	221197
83259	98398
83259	318885
83366	274478
83497	138378
83579	127005
83579	129730
83706	297148
83706	412880
83706	413350
83706	506248
83706	514810
84500	197230
84500	405073
84500	2957033
84652	297901
84736	98999
84736	117839
84739	185465
84761	90245
84863	208112
84863	412787
84917	188147
85436	106032
85849	128616
85849	156196
85850	125946
85850	255329
85917	89737
85917	208112
85917	876909
85917	931123
85917	1293845
85917	1852705
85917	1870002
86482	106329
86640	383056
86640	524303
86739	1033926
86752	935424
86928	518026
87365	111669
87366	106879
87912	374499
87912	1587341
88731	276529
88731	276559
88731	667953
88731	784883
89027	1067310
89052	877214
89069	1419761
89386	89387
89554	108922
90035	527981
90035	547467
90035	593801
90035	615436
90035	780766
90035	817789
90035	1460956
90147	153582
90245	183750
90409	92527
90610	94137
90713	191358
90822	121392
90836	145246
90836	160585
90840	100406
91368	105060
91368	754961
91370	185119
91412	224013
91595	122191
91723	132251
91723	132272
92116	97765
92116	144287
92116	150023
93724	431035
94080	112427
94270	94271
94270	163848
94270	219012
94270	225525
94270	242508
94295	145197
94295	152818
94351	109923
94450	140638
94607	340649
94663	98863
94761	767830
95108	169467
95108	252793
95297	106718
95297	125402
95504	110819
96030	111000
96137	121750
96137	257087
96197	123557
96197	145344
96215	168575
96215	172704
96215	195356
96228	168397
96680	110124
96819	99815
97456	150023
97753	184584
97760	1629442
97771	142980
97794	125807
97847	108875
97847	115511
98023	832080
98162	137065
98162	166146
98863	129730
98863	147970
98894	119113
98999	167471
98999	174874
98999	177850
98999	177929
99358	121855
99358	172379
99750	102653
99815	125269
100197	231304
100216	250722
100363	149275
100824	104714
100953	176453
101434	102530
101607	555989
101607	610438
102345	102352
102345	156196
102605	120046
102947	141095
103172	104286
103172	134228
103475	110580
103719	166406
104286	164258
104586	104608
104738	160827
104800	184063
104852	190608
104865	104868
104865	179480
104865	193455
105123	105135
105135	130276
105439	382148
105503	134459
105576	156945
105698	108875
105698	115511
105698	825963
105751	153106
105774	187862
106063	226834
106267	219165
106329	121656
106344	147957
106344	183464
106636	149148
106636	151290
106718	157702
106879	117859
106995	120581
107528	215000
107528	290507
107528	294093
107528	781955
107528	1399660
107568	3919146
107629	211275
107629	341788
107629	408714
107629	903030
108000	115387
108063	245362
108271	126961
108271	142568
108922	772379
109490	143146
109732	134916
109770	232347
109836	256991
109923	143029
110727	121244
110727	137704
110776	516565
110951	111091
111000	133733
111260	111267
111260	189441
111471	144524
111890	117099
111890	129017
112389	165877
112516	121550
112590	183805
112675	138227
112675	165460
112940	121375
113032	121086
113032	139626
113292	131497
113555	127005
113555	142684
113555	188385
114434	124355
114434	186078
114472	226115
114574	1999635
115400	115422
115400	194433
115400	194437
115592	138404
115924	207223
115924	587398
116218	756480
116238	605396
116238	893258
116238	949283
117055	117099
117055	117102
117099	129017
117199	194868
117839	219714
117859	150178
117859	3252315
117916	177368
118441	137065
118876	765060
119113	128464
119212	119218
119511	154983
119915	121481
120073	149498
121266	143194
121281	245151
121361	168702
121392	252551
121546	185896
121855	125533
121855	183805
123715	123733
123715	176769
123715	208631
123715	267768
123715	270404
123715	270407
123733	280428
123733	645706
124026	129017
124026	129257
124350	164460
124355	240461
124734	136165
124805	156170
124805	250915
125402	155013
125533	758819
126390	228801
126589	149275
126687	755246
127207	164700
127681	146620
127781	232570
127867	193520
127993	4021481
128249	157076
128675	168575
129017	129257
129017	165392
129017	168662
129017	171091
129017	182743
129017	234754
129017	759186
129257	168662
129539	764921
130270	138931
130434	344181
132055	165877
132364	133506
132364	237177
132487	137334
132693	759091
132768	182653
132768	195945
133506	237177
134170	153106
134228	163848
134459	134735
134687	163868
135070	135085
135823	158749
135862	137612
136891	136900
137065	174967
137452	258570
137592	137612
137704	154983
138010	166771
138579	1494872
139216	227895
140600	143092
140600	262745
142863	172777
144374	157519
145344	3007680
146028	171091
147171	413089
147171	877458
149337	350954
149337	418971
149853	272427
149862	433989
149862	1488017
149919	1818984
152257	430200
152305	2917633
152818	232564
153155	755439
154285	350954
156196	1126935
157231	395630
158192	183854
158380	1125307
158765	168127
159546	228801
162906	264846
164178	165271
164897	191669
165392	185340
165984	380794
165984	1988864
167333	586012
167471	174874
168397	174401
169817	1444353
169982	236728
171241	237177
171358	189325
171358	231936
171358	257861
171947	171950
172136	186253
173438	269181
173438	287447
173611	174830
173701	186211
175071	2238528
175766	832163
176649	183988
176769	276740
176769	285402
176769	292813
176769	1272436
178309	428152
178634	2939633
179315	1696097
179480	223880
180802	380623
180802	383429
180802	396187
180802	450342
180802	546210
180802	586051
180802	663723
180802	695090
180802	788560
180802	1463795
180802	1694727
181675	182106
182383	615715
182653	195945
185896	241041
187603	709853
187882	776078
188385	232570
191407	1596545
192265	3839718
196267	737016
197276	199132
197517	747265
197517	2204726
197637	197648
197637	510241
197648	662216
197762	678003
198062	198065
198103	1341030
198435	306345
198435	485590
198435	527981
198435	805400
198435	1220948
198435	1222396
198445	203020
198867	295532
198957	1998499
199030	1976711
199103	621302
199218	340913
199253	911077
199503	284698
199804	397562
200503	393058
200503	538970
200503	1062179
200503	1722015
200503	1722033
200503	3011301
201028	201133
201133	2201735
201164	419109
201164	500517
201164	2476461
201556	634871
201556	634939
201621	444459
202330	463648
202543	217067
202543	1538710
202605	202608
202608	204029
202692	2115010
202786	2569456
202903	430676
202903	463648
202903	463669
202973	994108
203067	2429796
203067	2758993
203067	2758995
203208	364135
203652	677816
203652	878546
203774	1262802
204029	343580
204118	3290037
204275	2659562
204562	442443
204562	475709
205137	2097773
205231	442396
205231	507803
205231	731428
205231	1045047
205231	1832671
205592	702527
205611	379598
205611	474661
205765	472179
206410	299534
206523	627906
206649	302945
206803	1487871
207034	718320
207034	1504762
207034	1949970
207223	217905
207223	587398
207223	844887
207223	1120453
207288	1284500
207648	646514
207648	690175
207653	1030494
208112	1900602
208339	291316
208830	1365583
208914	3026167
208931	276651
208931	755611
208971	273755
208971	1511431
209914	211325
209914	211715
210435	1485341
210435	2734296
210441	1825239
210826	2438446
210881	435839
210968	213792
210968	290094
210968	907018
210968	1872421
210984	290094
210984	421301
210984	1006470
210984	1872497
211015	213807
211015	290749
211275	291316
211275	293226
211275	418390
211325	211715
211470	340928
212181	1249118
212375	358070
212408	406180
212408	413462
212408	472344
212408	608510
212408	608814
212408	612809
212408	2251465
212492	2209356
212521	392830
212633	338689
212950	2074159
212967	1686353
213051	429546
213138	471090
213548	2307275
213695	657524
213695	725984
213761	779723
213761	1236660
213792	1208933
214210	788018
214210	788071
214215	214959
214215	666578
214215	1350992
214225	602322
214243	214582
214582	214901
214627	527027
214627	625508
214748	709853
214754	2189507
214959	347755
214959	429187
214959	447171
214959	607558
215000	289497
215000	289613
215000	291316
215000	293455
215000	1106788
215203	268351
215203	1714209
215518	1239886
215698	537172
215698	1061473
215759	726398
215823	496588
216296	689005
216836	216840
216931	296069
216964	554261
216964	593156
216981	431192
217038	411861
217038	423965
217207	274645
217207	386511
217207	459124
217207	491896
217207	651466
217250	870685
217250	949769
217250	1482019
217271	347045
217280	294985
217280	471145
217561	627278
217790	1428923
217905	380623
217905	439884
217905	586042
217905	844887
218508	282421
219165	831623
219282	419588
219282	610071
219282	665129
219282	1829429
219680	446049
219680	2726404
221358	404367
222394	242557
224068	1928251
224125	233002
226798	241088
229109	827646
229500	2062318
230889	642827
231936	662492
231936	775338
232564	4025690
237941	638821
237941	772236
240772	921255
241088	1421441
243665	1699430
244907	1667080
247394	254146
247394	311641
247394	1864578
247419	364799
247504	452139
247504	1789999
248888	669163
249127	665122
249127	1315517
249268	361553
252531	280232
253475	736123
253475	1189666
253752	946203
254040	262880
254146	1864578
254621	700938
258987	286388
261151	733010
261151	980206
261703	939955
261865	646243
265054	265915
265054	396674
265054	396775
265455	2216987
265568	896126
265901	265915
266934	2107557
267456	2507861
267456	3050428
267731	267768
267731	1805215
267994	1073614
268286	268291
268291	524347
268351	316815
268351	706055
268351	1993995
268445	293226
268506	745223
268601	500766
268625	1413228
268689	2206658
269113	339190
269113	2124720
269228	1395883
269228	1780291
269891	2043506
270247	672147
270247	1511028
270404	743419
270404	1464267
270407	995894
270606	427067
270610	1870096
271022	705032
271086	664642
271086	1072543
271164	1186534
271164	1186544
271410	483473
271410	990725
271790	295548
271897	724016
271897	2039541
272024	285402
272756	646065
272756	692105
272756	2173361
273127	489954
273127	945806
273153	287576
273153	429682
273153	627600
273153	1482930
273180	621666
273180	1176717
273755	690495
274056	478712
274056	1290251
274056	1291769
274478	786536
274502	3624760
274645	281039
274645	442443
274645	877356
274698	332739
274826	274876
274826	332218
274826	520363
275133	415553
275133	637784
275133	982272
275144	1257031
275513	412058
275550	2278074
275837	510553
276273	718107
276315	297223
276315	317477
276529	304352
276529	310928
276529	513845
276529	513861
276651	276659
276740	340649
277144	434422
277765	318922
277888	287992
277888	399483
277888	412208
278107	298310
278616	337374
278712	732309
278763	525673
279119	279141
279440	1085120
279534	986234
279756	555258
280318	1487178
280524	583586
280573	650229
280573	985951
280697	423746
280739	366895
280739	1923120
280790	785435
280805	983279
280805	1346404
280947	297502
281039	492495
281220	298282
281434	988844
281504	459510
281823	1320964
282123	282124
282123	1346339
282124	650735
282124	666916
282421	288137
282421	388107
282421	523574
282698	1021166
283321	410303
283641	681889
283738	297182
283738	1262581
284181	483113
284342	494273
284515	434880
284647	736760
284892	1373460
285353	956777
285582	1973706
285648	410496
285648	3057631
285803	1032582
286193	1856044
286321	1468484
286388	380623
286466	2246702
286568	2412574
287064	2238477
287109	1200599
287150	1427092
287212	300589
287576	287578
287576	289549
287576	429682
287576	1482231
287578	429682
287578	1482019
287903	904119
287961	1924355
287992	494273
287992	643606
288126	3336473
288334	288362
288334	288714
288362	500730
288362	795512
288362	796435
288362	869135
288450	475908
288633	1229475
288695	575831
288695	575865
289379	289497
289433	293455
289871	726298
289917	657794
290062	729246
290062	1214584
290062	1399636
290507	336813
290507	585771
290507	587446
290507	905895
290749	598745
290749	1411925
290779	290827
291225	293447
291225	343881
291282	1816018
291316	584927
291316	1000737
291797	788018
291828	409936
291828	918298
292120	522837
292120	705962
292256	542316
292256	585665
293226	418390
293226	521805
293253	1761309
293447	343881
293447	353178
293447	416677
293447	1468102
294076	339701
294076	416643
294093	621666
294093	1399660
294596	423746
294596	986373
294596	1571101
294985	423746
294985	2307716
295087	317928
295199	295351
295663	2871233
296015	296270
296069	297078
296069	297113
296270	302809
296526	1520848
296567	765881
296638	1123398
296638	1245599
296871	1504397
297078	1795507
297148	339751
297148	491452
297148	506248
297148	638068
297148	1238836
297543	1369810
297613	510241
297801	501783
297801	1225306
297844	339751
298763	840266
298763	1384074
299238	1122670
299269	1990024
299406	808114
299468	299489
299468	1026977
299669	1942607
299752	2008045
299801	1288958
299993	1534740
300078	345955
300078	801915
300078	2128133
300261	302113
300261	678672
300261	854624
300283	682175
300283	682240
300335	680169
300335	801214
300335	801520
300335	806378
300354	372733
300354	2290609
300923	301938
300923	1036334
300923	1291936
301056	2629072
301056	2629080
301115	468905
301367	1953008
301598	1468642
301623	1516328
302113	2812088
302115	302219
302115	835476
303203	1102255
303282	303369
303369	2018275
303629	330020
303629	330147
303629	331163
303707	996913
303973	456122
304224	308243
304304	953552
304352	304368
304368	707499
304368	1058502
304468	979980
304479	331527
304479	1298321
304657	1201393
304677	1201393
304677	2687712
304756	1279611
304948	304963
305359	1699430
306482	378760
306621	620814
307036	307039
307435	2693260
307811	503793
308117	433186
308117	530484
308475	394536
308993	938104
309185	416918
309297	367136
309323	938079
309658	356594
309658	1523861
310076	987076
310079	1159249
310290	2356436
310928	614510
311292	319747
311408	1998663
311816	489349
311816	945806
312299	1409104
312408	2239028
312881	312885
312964	431035
312964	431233
312964	1702882
313017	1185781
313069	765881
313099	2136288
313310	313346
313310	474201
313475	718099
313605	2859157
313635	313877
313635	1293076
313635	1293079
313678	2564545
313784	701367
313831	313832
313832	313847
314122	861021
314233	595719
314448	340913
314448	411753
314555	1647536
314991	2386860
315208	1845865
315309	905350
315487	1413963
315575	465826
315575	614036
315575	843726
315575	843936
315575	879176
315575	3159696
315619	1277725
315894	315931
316043	1108175
316043	1300555
316043	1367431
316092	1225571
316815	523813
317065	587180
317290	520682
317290	1405554
317413	318824
317484	855787
317484	855859
317484	856362
317502	1140715
318219	409609
318600	378869
318600	392663
318600	973145
318600	973151
318824	1418686
319441	1533013
319479	2348688
320944	391878
320944	474641
320974	2237950
321003	992663
321497	322709
321535	1087916
322149	454006
322508	438064
322581	508420
322582	1168848
322694	547515
322727	543896
323399	1181547
323474	371587
324868	324872
325007	811831
325007	1660255
325326	325520
325665	3439756
326071	1178205
326349	479887
326493	487534
326493	692612
326493	692628
326599	333152
327103	329891
327330	558768
327330	901817
327929	329891
328154	2269321
328176	1373916
328305	494493
328528	2298330
328779	1059923
328779	1548704
329257	3541171
329528	329560
330111	1235220
330465	376526
330465	387206
330465	688567
330465	1021723
330476	659887
330638	2031616
331527	369920
331527	2046914
331731	332739
331731	1025760
331731	1200110
332190	693045
332218	352532
332218	401733
332218	1178393
332218	2954592
332383	787623
332414	810322
332414	1063409
332433	877892
332739	1025760
332793	504843
332793	1291769
332793	1610409
332793	1907864
333152	1308978
333346	997592
333656	334248
333656	421521
333928	1148327
334009	807352
334227	1291553
334248	421521
334248	2000024
334677	334685
334912	431203
335121	1550493
335890	338579
336616	431814
336616	520363
336616	702202
336813	1164233
337374	431173
337411	2964977
337487	551154
337538	337543
337538	337573
337543	337573
337701	524366
337855	337870
337995	2121625
338253	343580
338689	340578
338689	352596
339162	663497
339310	790407
339717	1988952
339751	491452
339920	596702
340913	411753
340913	565832
341261	341262
341261	1200615
341262	1556698
341516	383331
341516	584043
341516	584749
341516	587492
341516	587564
